,"Cultivo de cereales, oleaginosas y forrajeras","Cultivo de hortalizas, legumbres, flores y plantas ornamentales",Cultivo de frutas y nueces,Cultivos industriales,Producción de semillas,"Cría de ganado y producción de leche, lana y pelos",Producción de granja,Servicios agropecuarios,Caza,Silvicultura y extracción de madera,Pesca,"Extracción de petróleo, gas, carbón y uranio",Extracción de minerales metalíferos,Extracción de otros minerales,"Matanza de animales, conservación y procesamiento de carnes",Elaboración y conservación de pescado y productos de pescado,"Elaboración y conservación de frutas, legumbres y hortalizas",Aceites y subproductos oleaginosos,Productos lácteos,Molienda de trigo y de otros cereales,Alimentos balanceados,Productos de panadería,Azúcar,"Cacao, chocolate y productos de confitería",Pastas alimenticias,Otros productos alimenticios,Bebidas alcohólicas,Producción vitivinícola,Cerveza y malta,"Gaseosas, agua mineral y otras bebidas no alcohólicas",Productos de tabaco,"Fibras, hilados y tejeduría de productos textiles",Acabado de productos textiles,Fabricación de productos textiles,Tejidos de punto,"Prendas de vestir, terminación y teñido de pieles",Curtido y terminación de cueros,Marroquinería y talabartería,Calzado y sus partes,Aserraderos,Madera y sus productos,Celulosa y papel,Papel y cartón ondulado y envases de papel y cartón,Productos de papel y cartón,"Edición de libros, folletos, grabaciones y otras ediciones",Edición de periódicos y revistas,Impresiones y reproducción de grabaciones,Refinación de petróleo,Química básica,Fertilizantes y plaguicidas,Materias primas plásticas y caucho sintético,Pinturas y barnices,Productos medicinales,"Jabones, detergentes y cosméticos",Otros productos químicos,Fibras sintéticas manufacturadas,"Cubiertas, cámaras y recauchutado de cubiertas",Productos de caucho,Productos de plástico,Vidrio y productos de vidrio,Productos de cerámica refractaria y no refractaria para uso no estructural,Arcilla y cerámica no refractaria para uso estructural,"Cemento, cal y yeso","Artículos de hormigón, cemento y yeso",Industrias básicas de hierro y acero,Metalurgia de no ferrosos,Fundición de metales,"Estructuras metálicas, tanques, depósitos y generadores de vapor","Forja, laminado y tratamiento de metales",Artículos de cuchillería y ferretería y herramientas de mano,Otros productos metálicos,"Motores, turbinas, bombas y compresores","Engranajes, hornos, elevadores y otras maquinarias de uso general",Tractores y maquinaria agrícola,Otra maquinaria de uso especial,Aparatos de uso doméstico,Máquinas de oficina e informática,"Motores, generadores y transformadores eléctricos",Aparatos de control y distribución de energía eléctrica,Hilos y cables aislados,Acumuladores y pilas,Lámparas eléctricas y equipos de iluminación,"Tubos y transmisores de radio, TV y telefonía",Receptores de radio y TV,"Instrumentos médicos, ópticos y de precisión y relojes",Vehículos automotores,Carrocerías y remolques,Autopartes,"Buques, locomotoras y aeronaves","Motocicletas, bicicletas y otros tipos de transportes",Muebles y colchones,Otras industrias manufactureras,Electricidad,Gas,Agua,Construcción,Comercio mayorista,Comercio minorista,Hoteles,Restaurantes,Transporte terrestre de pasajeros,Transporte terrestre de carga,Transporte por tuberías,Transporte marítimo,Transporte aéreo,Actividades de transporte complementarias,Correos,Telecomunicaciones,Instituciones Financieras,Seguros,Servicios a las empresas y profesionales,Actividades inmobiliarias,Administración pública y defensa y planes de la seguridad social de afiliación obligatoria,Enseñanza pública,Enseñanza privada,Salud humana pública,Salud humana privada,Servicios veterinarios,Servicios sociales,Servicios de saneamiento,Actividad de asociaciones,"Servicios de cine, radio y televisión","Servicios personales, de reparación, actividades deportivas y de esparcimiento"
Servicios a las empresas y profesionales,0.0007175559037259461,0.00016587466730339732,0.00011394026018912484,0.00019015254529381153,9.283567478542055e-05,0.0007932971069770294,0.0004733804489794624,0.0001214988750562377,1.1303597240984608e-06,0.0003471287367796463,0.0021241009761609627,0.015900924109850254,0.0002650297039390395,0.0030562240115984993,0.006549088822086392,0.0005621894391770473,0.0032429458263579657,0.005835459586826097,0.009058202156502769,0.003786760114187614,0.0009228173933947492,0.009784165332605961,0.0014579492165582983,0.003082990456416052,0.0029109994185636716,0.010189238321001565,0.0009337262524493601,0.004163182922162626,0.003875194487785537,0.01066032905177551,0.0053242765945290885,0.002263484390935659,0.0003023274321546716,0.001311832763783043,0.0009269867045236882,0.007079324589753885,0.0021141100165472295,0.00047666914478407767,0.00275516956570903,0.0007274965593728999,0.0010951516818439762,0.0022262020498157475,0.0016802850561747269,0.0035379123086443985,0.0023941048546974094,0.009758523329398769,0.006547985093874118,0.01026565478103024,0.0038493423915406193,0.002964355948409362,0.0040645409859881325,0.0021408711350624173,0.024947510192706635,0.015132738743089427,0.003615487535343116,0.0003336490491169287,0.0006602508083937713,0.0010631121976852106,0.0072121288374852295,0.002017618131094018,0.0018562802897827357,0.003601144986697291,0.0028530782475912945,0.0014719751461191011,0.010023496219445916,0.0029163150683238037,0.0022682431461929758,0.0030838728471744973,0.0011579860708422515,0.0008918248235563657,0.0036262573187248667,0.001176912790390101,0.0025895103177457223,0.0015599366624292994,0.001417830323523411,0.002497029137973252,9.47490009571537e-05,0.0009596120819425888,0.0007168759124573655,0.0005337061495638879,0.0008412782141138267,0.0005047772259862015,0.0011565970895477703,0.001083177562316393,0.0015231005470852886,0.008698850739418512,0.0006028877155469568,0.003694121512589693,0.0005080162096354114,0.0004407775603927691,0.003491903708816722,0.0012426145054947938,0.012114460493160952,0.0008005462044956065,0.003921411405216817,0.06014022275717381,0.04647169577860101,0.0769942454729858,0.00687701150434972,0.02200661246353487,0.006013091178882866,0.009704614639541254,0.003274990045007723,0.001814949958865529,0.004473477319032384,0.046455106122168584,0.0010308247445607918,0.02494900096555742,0.07328853274282743,0.02895554976320831,0.04563014414763245,0.016386482261469913,0.06693829727685353,0.0039290191404279615,0.010215697615716078,0.0074362702936033465,0.02985039696745105,9.54041361480317e-05,0.001394421224629843,0.0268194557295558,0.016192317826872613,0.018583666616001894,0.027989929020386783
Actividades inmobiliarias,0.00039233245730519893,0.00010445261358544852,6.895871932988826e-05,0.00011833481557018979,5.764989486169828e-05,0.0005152977927824437,7.56760144594558e-05,8.003827925569457e-05,7.377015547447054e-07,4.2069263716033155e-05,0.0008109414384884926,0.0035350580522229415,8.758685330424505e-05,0.0017429018032780747,0.002820309465303136,1.711374029643478e-05,0.0014632427310066528,0.00029003056347449237,0.0011063963698433276,0.00048098141369354785,7.681921792589949e-05,0.00669526077953491,0.00012557926318496602,0.00043795454161681016,0.0011928587351539765,0.0018353858719774537,4.885830149151666e-05,0.0008565011378906117,0.00022017506107065442,0.0013949733649266526,0.0005804401152741496,0.0011560407211944454,1.487100280019189e-05,3.288152617057637e-05,0.001216433992451061,0.009573348028764203,0.00044566531643004025,7.493987252744839e-06,0.0012639260644246996,0.0007706470254475111,0.00158030645404594,0.0003715068148939811,2.8182382863079967e-05,0.0005968972543981794,0.0005389713063119783,0.0010133102867673491,0.002138417450590111,0.0022834358515728317,0.000786965358147921,0.0009789050091824271,0.0010537669005730103,0.00044593981003180575,0.0022182872905901763,0.0017858304191223622,0.0005763180323794555,0.00019446468024620096,0.00042698727452808975,0.00021586582344748395,0.0043430814365699386,0.00037469312414629275,0.0002912174363775806,0.00019971125113449104,0.0002524140226734616,1.8239787912768137e-05,0.0003888825718102829,0.00016710109932020553,0.0006643150664636115,0.00046098705020131294,0.0006667979858613992,0.0005799581918483227,0.0019142279205936362,0.0005426722910676004,0.0011064260026753363,0.00013591176381960382,0.000930645602822035,3.752452305952983e-05,8.764767859099989e-05,9.003234175633742e-05,0.00013797358507831945,0.00010566288082959628,0.0003540951866547212,0.0003762932970747664,0.0006018053871524745,0.00028153373880166117,0.0010588980593787397,0.0017474980114849093,0.00019105690456519214,0.0006246834930859842,0.0004884395296233347,0.0001641846048014474,0.0040075036506752254,0.0005003566069590731,0.007880904699906119,0.0004866225691343758,0.001254769519333989,0.0,0.14409299415267335,0.2382450341405394,0.018573556536287575,0.07108351191624528,0.001024144985923399,0.026257764735810412,0.000346588722420078,4.517447258600505e-05,0.0013539474888218759,0.07072584519352212,0.002681481206964774,0.026190922424535048,0.033741363341502066,0.012697835395391916,0.05788391313418524,0.03119764517054608,0.031929395204925236,0.005288830425980023,0.008471196952011817,0.0002748070859356698,0.04321878677380841,0.0,0.00110683462383251,0.004481820796412274,0.014352531175139035,0.006072685896389761,0.05615603673635835
Administración pública y defensa y planes de la seguridad social de afiliación obligatoria,0.027883405182468592,0.004744104565108375,0.003692771741767925,0.0070698066239213535,0.004672870355761063,0.057765895917845346,0.01781629630055101,0.0016643660915844375,0.00017729793954591563,0.0021590859538066485,0.004371764239339676,0.0023312114823889514,0.0021979083414782933,0.007326361138260977,0.00432182043546015,0.0,0.0003945245472953536,0.016513222382138776,0.014683969206776637,0.005568115055050863,0.0014820056364919835,0.009086306937255166,0.0028138135432884785,0.0014514693632677119,0.004411832108404824,0.005881910428963719,0.0017494910816498919,0.0010029202289388217,0.0005006029302162343,0.006807779317811451,0.006319763076030748,0.0017694114575848234,8.878817063458478e-05,3.3906399347871805e-05,0.00023027485693668078,0.0017212113276562045,0.004143379583576665,0.0007661249105890887,0.0017143831590753452,0.00010477429063827023,0.00026438639439642386,0.005511797316981051,0.0006371589754722806,0.0010956866136714821,0.0032264928134844426,0.008930270097732484,0.0023521282434386865,0.0,0.005356734883489758,0.004378585081559396,0.007358501884574528,0.00028328107977199893,0.028133871490702317,0.013431982004581495,0.003259087794188566,6.957112536892623e-05,0.00011091378127213293,0.0,0.00036590045432816797,0.0024812333794171216,0.0024485211769347866,0.004921094797486484,0.005092355815454472,0.0019815242652597553,0.015121404251258786,0.005666537390582261,0.0011469271834724795,0.00442356161258718,0.0014745107690475425,3.97821409807571e-06,0.0004033454861058198,0.00019305694235431499,0.00016991296751854858,0.0,6.0830776530980894e-05,0.0001801405676675609,0.00012395470409823746,0.0,9.531595840877532e-06,0.0002837572932459859,0.0007177782534377045,0.0,0.0007236759741540045,0.0001375597567319881,0.0005002219594370447,0.006265665225385829,0.0,0.0004999728631583438,6.674314996955749e-05,0.0007323796911862585,0.0,0.00017373000167158256,0.03763435227582566,0.004500949965290631,0.017323041710556455,0.04326966471523665,0.03480756374696132,0.05344325492993771,0.0,0.0,0.011059024916426732,0.007830143709211215,0.0026962181206582514,0.003724780613580987,0.002130286028172144,0.05069408187097211,0.02631878017142044,0.11989665464283814,0.030647318880044374,0.008554999227508481,0.020062060432984426,0.0,0.023239488605925934,0.0,0.0,0.0,0.02841820024011709,0.0,0.0,0.0,0.07015955671646794,0.0,0.025384376071846633
Enseñanza pública,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enseñanza privada,0.001339263085844982,0.0002591727811448611,0.00016712305974843299,0.0002962039313590962,0.00013143493005948994,0.0014134913775743312,0.000619343723815344,0.00018183592505359976,1.9768054922839478e-06,0.00010025874573079808,0.00013028808107160003,0.06574402363788559,0.0,0.0006719780563121868,0.004536753514673399,0.0,0.00041413320557435616,0.01733445646065532,0.015414238911852784,0.005845021497608829,0.0015557157421909435,0.00953775451766829,0.0029537397485470225,0.0015236492408848108,0.0046312176549917,0.006174423689143686,0.0018364824825683108,0.00105280737088295,0.0005254982783457724,0.007146302755789088,0.006634053601277097,0.00185739738647904,9.319657038431802e-05,3.5597588979372765e-05,0.00024172860443432486,0.0018068454903023131,0.004349439876690798,0.0008042278527578092,0.0017996625940097394,0.00010999187200960073,0.00027753745506936154,0.0057859135043777125,0.000668854401832013,0.0011501688139075,0.0033869921339589647,0.009374373807248761,0.0024690753302174357,0.050265561182710965,0.0056231363986886515,0.004596314211452366,0.007724420276513441,0.0002973658704652479,0.02953297608081954,0.014099980151967454,0.003421156161703475,7.303617238667409e-05,0.00011642026238908899,0.0,0.0003841038702335542,0.002604644952680634,0.002570299843516983,0.0051658001845310214,0.00534559894361929,0.0020800369913123026,0.01587340103032008,0.005948343537346754,0.0012039499953922328,0.0046435915519663015,0.0015478537905765928,4.179962758493539e-06,0.0004233985381870458,0.00020266028825475892,0.00017836519785340658,0.0,6.38613804835547e-05,0.00018910936205574375,0.00013012208977072122,0.0,1.0004748407513415e-05,0.00029786384436788425,0.0007534496048071565,0.0,0.0007596667335309808,0.00014439734164629843,0.0005250908451527064,0.006577269486258283,0.0,0.0005248343131422573,7.006341908911731e-05,0.0007687962550793152,0.0,0.0001823640791927596,0.044565223738995415,0.006498770691060871,0.00022506911387339755,0.0,0.004077214143249558,0.006674223496089767,0.007924122901588905,0.008582534941583815,0.0001018884785030627,0.00011998153029885244,2.4838334658773876e-05,0.0002939102333833164,0.0010804524675384018,0.044852086887150505,0.00024248311034741034,0.0011046570172301839,0.0,0.014902910254554756,0.17854350269078695,0.005646284640102114,0.12535809416514473,0.022125946261704638,0.04683174441178592,0.0009885687374428527,0.0005095932936979306,0.0,0.0,0.0,0.01674260693231281,2.254463668299403e-05,0.09465361184319564
Salud humana pública,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salud humana privada,0.001309279316013186,0.0004789398541888151,0.0007224768244049782,0.0014341537270873845,0.00012516780473223533,0.001236573332444789,0.0004218646706779111,0.00010477188698731242,1.6490746986222405e-06,0.00018748360599704327,0.0002702459101202288,0.0013530860242649302,0.0,8.195800081925627e-05,0.00015601966542823855,0.0002568661476114686,1.4239709437489593e-05,0.0005961506205746309,0.0005301066964482139,0.00020102018235751293,5.350387450100441e-05,0.00032799387564008,0.0001015850248396682,5.240111902769261e-05,0.00015923687864395557,0.00021234113074866808,6.316057265950091e-05,3.6208824210852756e-05,1.8074061037353574e-05,0.0002457627152081685,0.0002281540372145979,6.387888127055722e-05,3.2070961930260753e-06,1.224159745603013e-06,8.311134140602274e-06,6.213369485637111e-05,0.0001495852389968045,2.7654881525668068e-05,6.188582780044323e-05,3.7837664864093133e-06,9.545410908896221e-06,0.00019898160228528974,2.300105108783843e-05,3.955755872155191e-05,0.00011648739926341398,0.00032239410358064806,8.4912171445009e-05,0.0,0.0001933767717145123,0.00015807342103449815,0.00026565278181854476,1.0228309940534264e-05,0.0010156732004995908,0.0004849088975764662,0.00011765591538421686,2.5140801386970966e-06,4.00634098560986e-06,0.0,1.3207773123014326e-05,8.957611890552957e-05,8.84076027847267e-05,0.00017765997696414634,0.00018384147782830702,7.151723340221238e-05,0.0005458993688687618,0.0002045661988106853,4.139885685130189e-05,0.0001596769691310112,5.32307148883492e-05,1.4163831767307588e-07,1.456345416359948e-05,6.97062863405352e-06,6.135974262051466e-06,0.0,2.1953939239326763e-06,6.505245590270556e-06,4.4767825407382915e-06,0.0,3.4397877149175575e-07,1.0243485474570666e-05,2.591475362282742e-05,0.0,2.6127211099337032e-05,4.96745814124859e-06,1.8058885503317175e-05,0.0002261963933239022,0.0,1.8048768480626242e-05,2.4129099117877566e-06,2.643578029141052e-05,0.0,6.267495557033608e-06,0.0014910215116331245,0.00025898566386521924,2.7452541071849387e-05,0.0,0.0003274121468353513,0.0005320643403389096,0.002052040770913487,0.0007229169148920338,0.0004769619762527376,3.931475017696949e-05,3.0300482959347307e-06,5.1571523167036024e-05,3.6183531654125423e-05,0.0018378583420350688,2.9577115836945523e-05,0.0003978873269003975,0.0,9.730046573005766e-05,0.0009617595865796035,0.0,0.018858448982115722,0.014183428440259929,0.010808627420597584,0.14987086278141498,0.7528355611809798,0.003269346233643392,0.005645141847689458,0.0,0.0007075491574245051,5.4743209780643825e-05,0.01797885479532054
Servicios veterinarios,0.0,0.0,0.0,0.0,0.0,0.043194034204864534,0.05311417423330781,0.0,0.0,0.0,0.005568683222112826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.898123108339715,0.0,0.0,0.0,0.0,0.0
Servicios sociales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Servicios de saneamiento,0.0008696677628180158,0.0001931378029096265,0.0001274198359460485,0.00021869479006212907,0.00010660914640758211,0.0009521803213389525,0.0002015350986883059,0.00014786542566805054,1.4603992658572893e-06,7.776626090690064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9971036631559886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Actividad de asociaciones,0.0030919003453661106,0.0006860070240167247,0.00045290895220738853,0.0007771940120816068,0.0003786364618222718,0.0033843155432129726,0.0009845129928170802,0.0005256684485339941,4.849339931125407e-06,0.0002762959919158012,0.0,0.0,0.0,0.0,0.00024021690282822818,0.0,2.5798488433587168e-05,0.0007732369506978084,0.0009088050978123503,0.000375241923870484,0.0,0.0,0.00018175326061858026,8.036326133861025e-05,0.0,0.0,5.986025210981202e-05,6.810412999272521e-05,2.9348205263170967e-05,0.00045415038322975664,0.00042903080238652707,0.00011525911148298868,0.0,0.0,0.0,0.0,0.0,0.0,0.00010422201379974725,0.0,0.0,0.000321181482318298,0.0,0.0,0.0,0.0006012017673012035,0.0,0.0,0.00035093703213568344,0.0002769361047867098,0.0004650904941143756,1.9222783486981114e-05,0.0018690131988946298,0.0008659951249003752,0.0,4.713558413053897e-06,7.5261755731066315e-06,0.0,0.0,0.00016844667184757214,0.0,0.0,0.00034569974501006805,0.0,0.001022202062761787,0.00036565962816658017,0.0,0.0,0.0,0.0,0.0,1.3112615173763102e-05,0.0,0.0,0.0,1.2084555108364516e-05,8.418454120433708e-06,0.0,0.0,1.5440298340703295e-05,0.0,0.0,4.8338220433458064e-05,7.002446860545088e-06,0.0,0.0004034068901904604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100631562514742,0.0,0.0,0.0,0.0,0.46456684299125295,0.011848023703883943,0.0,0.0,0.0,0.0,0.48256055157401045,0.00553076917824715,0.0,0.0,0.0,0.0038313470954238374,0.0
"Servicios de cine, radio y televisión",0.0005363017902514922,0.00010604157745071312,6.865030848985014e-05,0.00012101188255128003,5.456151137011537e-05,0.0005691398788591873,0.0005638584962609843,7.553373602713077e-05,7.971898261438604e-07,0.00042290920276931795,4.4190378343455336e-05,0.004255046688763594,0.0,1.2264458863751698e-07,0.00714573365122913,0.00034453931062994455,0.004722176931023526,0.0048501718898403545,0.01563785193123413,0.0028487885048722444,0.001221440454101401,0.013093283328477248,0.0006665503433845352,0.006780827673598567,0.0026527487952219633,0.029165626710820153,0.0021059992190759123,0.010539470389851811,0.013203663458251013,0.026979287620899874,0.011145388314728675,0.0008451898520218685,0.00015191065360114448,0.0016129373116059351,0.0009510627931632051,0.007366279282746545,0.0006553896858185212,0.00020837315609514132,0.004937571489818166,0.00023806847711900012,0.0008444616497768334,0.0013300882290606614,0.001140832298219393,0.007427478932476666,0.0033900727315371356,0.01510736042836934,0.00632382327518802,0.010980408347150845,0.00139189343644718,0.004763163219488826,0.0011390232905369897,0.0038516916325951702,0.04966467321429843,0.04789747967133366,0.002571443098242079,0.0001766005423512346,0.0016567597561834779,0.0006970045278005886,0.005376846079883802,0.0006377671914886679,0.0010061608746086096,0.002640760286682646,0.0014875868767316028,0.0008353706196440774,0.0028161803748682447,0.0010141787645907873,0.00027330580049191673,0.001058108523183388,0.0003523272420084269,0.0008149962873566698,0.0035137827950384413,0.000916837287646548,0.0014983412740977552,0.002625560022978384,0.0008206456037207854,0.004412185067955413,6.923287028587833e-05,0.0006073666640801434,0.001041812123468178,0.00014738046910834618,0.0005293110486991537,0.0004143394121382714,0.0009469082077231091,0.001592149053831876,0.0013021329281380975,0.01538942765166205,0.0006347240726330995,0.0018060565469892851,7.222233213391781e-05,0.0003529941219591434,0.00427102881172042,0.0016906863155153307,0.0022916601304127436,0.0007029067986287691,0.0024131702566053638,0.0,0.05799968377625878,0.09574616979224995,0.0038831269737203233,0.009125339956427291,0.0019174025028985708,0.0023744605583166474,0.00022912308743525125,9.382311030770049e-05,0.0028119338059866706,0.006617342436944758,0.004693278799825812,0.06684218998071438,0.07000664266087922,0.032658023355714924,0.05332129096337884,0.0029779332567075496,0.04098613515956441,0.0016797326206926427,0.004809530539280598,0.0005166173337751707,0.007591960656413156,0.00017839421946005827,0.0008564118318822013,0.0012623270938384333,0.019357386354285588,0.08850829172852011,0.017336241859973258
